doid_code_0	doid_name_0	doid_code_1	doid_name_1	cooccurrence	expected	enrichment	odds_ratio	p_fisher
DOID:2355	anemia	DOID:8893	psoriasis	86	1026.2094719817462	0.08380355312246594	0.08067422509803782	1.0
DOID:2355	anemia	DOID:5419	schizophrenia	71	2891.5617488620824	0.02455420501669752	0.023256333779404257	1.0
DOID:2355	anemia	DOID:6364	migraine	47	738.1028899009051	0.0636767592202627	0.06137307996765499	1.0
DOID:2355	anemia	DOID:10652	Alzheimer's disease	37	2316.8100430369873	0.015970234638442174	0.015184378585399571	1.0
DOID:2355	anemia	DOID:12361	Graves' disease	77	484.17450391888644	0.15903357028667453	0.15409655451957857	1.0
DOID:2355	anemia	DOID:3310	atopic dermatitis	16	494.83650678353365	0.03233391186919684	0.031181413073525666	1.0
DOID:2355	anemia	DOID:7147	ankylosing spondylitis	55	403.92715525537335	0.13616316527475741	0.13189317885816607	1.0
DOID:2355	anemia	DOID:10763	hypertension	1376	7132.282047129478	0.1929256289792686	0.1795536343573616	1.0
DOID:2355	anemia	DOID:418	systemic scleroderma	169	566.0161707677672	0.2985780419855524	0.2906849922089994	1.0
DOID:2355	anemia	DOID:13241	Behcet's disease	29	255.2901994320204	0.11359621350337903	0.11005235914995062	1.0
DOID:2355	anemia	DOID:5408	Paget's disease of bone	35	159.4982484611712	0.2194381464227836	0.213508012583788	1.0
DOID:2355	anemia	DOID:1024	leprosy	96	677.4191539703429	0.14171432773541393	0.13705594281937541	1.0
DOID:2355	anemia	DOID:10941	intracranial aneurysm	45	743.2844240033505	0.06054210009894833	0.058342589658926663	1.0
DOID:2355	anemia	DOID:1686	glaucoma	73	1440.0346859712781	0.050693223372437576	0.048589675907643515	1.0
DOID:2355	anemia	DOID:332	amyotrophic lateral sclerosis	13	451.3581212700657	0.028801963202566547	0.027780539457520643	1.0
DOID:2355	anemia	DOID:13378	Kawasaki disease	24	158.5350145575115	0.15138611534484428	0.14694937259526022	1.0
DOID:2355	anemia	DOID:1936	atherosclerosis	54	816.5566306058794	0.06613135938891633	0.0637097971023937	1.0
DOID:2355	anemia	DOID:986	alopecia areata	12	83.33634014766317	0.14399480441230406	0.13980636959256368	1.0
DOID:2355	anemia	DOID:1459	hypothyroidism	479	960.211342099958	0.4988485128205621	0.4886329416503937	1.0
DOID:2355	anemia	DOID:2986	IgA glomerulonephritis	40	164.7462124880069	0.24279769104198312	0.2364206204131032	1.0
DOID:2355	anemia	DOID:0050741	alcohol dependence	479	2240.382415025918	0.2138027850903564	0.20542638397484528	1.0
DOID:2355	anemia	DOID:11949	Creutzfeldt-Jakob disease	5	191.68354682828385	0.02608465923514634	0.02520486720221782	1.0
DOID:2355	anemia	DOID:14227	azoospermia	2	40.05724440736619	0.04992854674826851	0.04833658598968538	1.0
DOID:2355	anemia	DOID:1826	epilepsy syndrome	550	4403.739332721254	0.12489385916039951	0.11773816082983339	1.0
DOID:2355	anemia	DOID:2043	hepatitis B	330	1580.068966586084	0.20885164317415966	0.2014186777569355	1.0
DOID:2355	anemia	DOID:3083	chronic obstructive pulmonary disease	105	1282.2636155442553	0.08188643795794898	0.07868267114560408	1.0
DOID:2355	anemia	DOID:0050742	nicotine dependence	1	277.44457921619386	0.003604323439387754	0.003477814187221261	1.0
DOID:2355	anemia	DOID:11714	gestational diabetes	42	254.7255450747026	0.1648833452792604	0.1600293523587502	1.0
DOID:2355	anemia	DOID:12930	dilated cardiomyopathy	48	443.5858201163976	0.10820904957558095	0.10468135870221605	1.0
DOID:2355	anemia	DOID:13189	gout	0	30.55776521954967	0.0	0.0	1.0
DOID:2355	anemia	DOID:13223	uterine fibroid	116	585.2808488409617	0.19819544792848787	0.19220427509624144	1.0
DOID:2355	anemia	DOID:8986	narcolepsy	3	101.80385912817363	0.029468431017167278	0.02849646692557435	1.0
DOID:2355	anemia	DOID:90	degenerative disc disease	3	62.576988775686495	0.047940945364977554	0.04640181441812591	1.0
DOID:2355	anemia	DOID:9296	cleft lip	18	402.6649866919572	0.04470217325791523	0.043157060809979386	1.0
DOID:2355	anemia	DOID:0050156	idiopathic pulmonary fibrosis	6	47.895975485424586	0.12527148553067646	0.12157850314970774	1.0
DOID:2355	anemia	DOID:1094	attention deficit hyperactivity disorder	29	702.330375616715	0.04129110886672836	0.039773003802100006	1.0
DOID:2355	anemia	DOID:11119	Gilles de la Tourette syndrome	0	120.7696025416115	0.0	0.0	1.0
DOID:2355	anemia	DOID:14004	thoracic aortic aneurysm	13	295.2477989528011	0.04403081088532757	0.042540632332451436	1.0
DOID:2355	anemia	DOID:1595	endogenous depression	60	2774.1468575021822	0.021628270989958866	0.020499769040635416	1.0
DOID:2355	anemia	DOID:4989	pancreatitis	203	1471.8214047920487	0.13792434281704277	0.13268318262383097	1.0
DOID:2355	anemia	DOID:585	nephrolithiasis	44	536.2887796030967	0.082045348837177	0.079243884920402	1.0
DOID:2355	anemia	DOID:824	periodontitis	35	804.5660292534257	0.043501712385840184	0.041875067682637185	1.0
DOID:2355	anemia	DOID:9206	Barrett's esophagus	11	213.1736273685541	0.051601129725968364	0.0498972449224417	1.0
DOID:2355	anemia	DOID:11555	Fuchs' endothelial dystrophy	0	25.974100436617217	0.0	0.0	1.0
DOID:2355	anemia	DOID:12185	otosclerosis	0	158.36893974653566	0.0	0.0	1.0
DOID:2355	anemia	DOID:12995	conduct disorder	0	75.63046891838543	0.0	0.0	1.0
DOID:2355	anemia	DOID:1312	focal segmental glomerulosclerosis	52	147.4744321465223	0.3526034936573665	0.34468500640207034	1.0
DOID:2355	anemia	DOID:635	acquired immunodeficiency syndrome	347	2421.9021834224823	0.14327581120953492	0.13701293368176895	1.0
DOID:7147	ankylosing spondylitis	DOID:7148	rheumatoid arthritis	2487	278.45911077717193	8.931293334446302	11.237452938914375	0.0
DOID:7147	ankylosing spondylitis	DOID:8893	psoriasis	975	90.28042065765784	10.799683839502555	12.001013315635458	0.0
DOID:7147	ankylosing spondylitis	DOID:9008	psoriatic arthritis	509	11.612324951240687	43.832738244688656	52.27070338022964	0.0
DOID:7147	ankylosing spondylitis	DOID:8398	osteoarthritis	607	133.337191708622	4.5523682644108785	4.789403199758275	1.9616005323337146e-201
DOID:7147	ankylosing spondylitis	DOID:8778	Crohn's disease	273	92.14178225653562	2.9628252603138256	3.025435639868459	3.258550275976799e-53
DOID:7147	ankylosing spondylitis	DOID:9074	systemic lupus erythematosus	358	146.00146356032735	2.452030214423676	2.5068688762605706	1.4306537220272534e-50
DOID:7147	ankylosing spondylitis	DOID:13241	Behcet's disease	115	22.459066324920965	5.120426572336804	5.2229480887698285	7.743153532458276e-44
DOID:7147	ankylosing spondylitis	DOID:418	systemic scleroderma	140	49.79507536338514	2.8115230066092747	2.847801094549245	6.166201877934406e-26
DOID:7147	ankylosing spondylitis	DOID:8577	ulcerative colitis	189	82.66257185345943	2.286403577365714	2.3155007354051507	5.249073832540066e-24
DOID:7147	ankylosing spondylitis	DOID:5408	Paget's disease of bone	45	14.031802822309455	3.2070005949950753	3.2361528106865225	3.50794971055602e-11
DOID:7147	ankylosing spondylitis	DOID:13189	gout	15	2.6883087456319656	5.579716252596504	5.661372727578732	1.5881542442706357e-07
DOID:7147	ankylosing spondylitis	DOID:2986	IgA glomerulonephritis	38	14.49349062862451	2.6218666692308306	2.6395112429977936	1.8893684909163496e-07
DOID:7147	ankylosing spondylitis	DOID:11476	osteoporosis	167	134.3306971146164	1.2432005757962292	1.247485858319373	0.003380048012814599
DOID:7147	ankylosing spondylitis	DOID:14268	sclerosing cholangitis	11	8.862652636414948	1.2411633910600421	1.242260351387493	0.2776120712572132
DOID:7147	ankylosing spondylitis	DOID:10976	membranous glomerulonephritis	4	7.153238923159839	0.5591872497155538	0.5583205112274259	0.926229133182209
DOID:7147	ankylosing spondylitis	DOID:986	alopecia areata	4	7.331485481294132	0.5455920236363793	0.5447166701391984	0.9342884138108929
DOID:7147	ankylosing spondylitis	DOID:0050156	idiopathic pulmonary fibrosis	1	4.213631751305755	0.23732496312477042	0.23673293171773988	0.9853091764074025
DOID:7147	ankylosing spondylitis	DOID:90	degenerative disc disease	1	5.5051887790985035	0.1816468136018678	0.18114487834362858	0.9959720534405596
DOID:7147	ankylosing spondylitis	DOID:12306	vitiligo	4	11.916220722486038	0.3356768973280225	0.33480584509434713	0.9975878545763484
DOID:7147	ankylosing spondylitis	DOID:10608	celiac disease	30	48.87169975075503	0.613852191615998	0.6122016444766673	0.9985425372841471
DOID:7147	ankylosing spondylitis	DOID:10153	ileum cancer	1	7.647069551433537	0.13076904731597971	0.13036526235313053	0.9995290165115531
DOID:7147	ankylosing spondylitis	DOID:8986	narcolepsy	1	8.956159027567363	0.1116550071210176	0.11129199876322661	0.9998731664856331
DOID:7147	ankylosing spondylitis	DOID:1312	focal segmental glomerulosclerosis	2	12.974011772397747	0.15415432289455808	0.15363394612788098	0.9999682996809507
DOID:7147	ankylosing spondylitis	DOID:11119	Gilles de la Tourette syndrome	1	10.62466369469329	0.09412062618974669	0.0937968987547962	0.9999761783644121
DOID:7147	ankylosing spondylitis	DOID:12185	otosclerosis	2	13.932452281710013	0.1435497469907378	0.14304941273820576	0.9999870406976
DOID:7147	ankylosing spondylitis	DOID:11819	ureter cancer	1	12.094467280620332	0.08268243460399104	0.08238529769021394	0.9999945454993463
DOID:7147	ankylosing spondylitis	DOID:13378	Kawasaki disease	1	13.947062655327578	0.07169968506723631	0.07142879792208938	0.9999991549262448
DOID:7147	ankylosing spondylitis	DOID:5612	spinal cancer	7	27.520099746045492	0.25435954319191256	0.2533751629003253	0.9999991836408757
DOID:7147	ankylosing spondylitis	DOID:12236	primary biliary cirrhosis	3	20.644457921619388	0.14531745088149423	0.14474339072503736	0.9999997671209364
DOID:7147	ankylosing spondylitis	DOID:594	panic disorder	1	17.812967514535284	0.05613887743207332	0.05590638627434048	0.9999999821334108
DOID:7147	ankylosing spondylitis	DOID:5875	retroperitoneal cancer	3	23.21296160358732	0.12923814079528662	0.12869423637755822	0.9999999902602199
DOID:7147	ankylosing spondylitis	DOID:3571	liver cancer	6	382.68367201543384	0.015678745759913206	0.015147740661413986	0.9999999965261002
DOID:7147	ankylosing spondylitis	DOID:0050742	nicotine dependence	3	24.40809016550414	0.12291006709897721	0.1223784442958137	0.9999999976312572
DOID:7147	ankylosing spondylitis	DOID:263	kidney cancer	8	176.76798832419578	0.04525706309067596	0.044502221601560456	0.9999999985790718
DOID:7147	ankylosing spondylitis	DOID:7693	abdominal aortic aneurysm	3	42.11001884054593	0.0712419534021065	0.07081934978091077	0.9999999988547851
DOID:7147	ankylosing spondylitis	DOID:2355	anemia	55	403.92715525537335	0.13616316527475741	0.13189317885816607	0.9999999989003906
DOID:7147	ankylosing spondylitis	DOID:784	chronic kidney failure	25	232.70818683112878	0.10743068535935073	0.10531114317422198	0.9999999989831119
DOID:7147	ankylosing spondylitis	DOID:4159	skin cancer	12	292.3185111907941	0.041051112196475614	0.03998876663785253	0.9999999991969645
DOID:7147	ankylosing spondylitis	DOID:1793	pancreatic cancer	1	169.08000972663308	0.005914359726006583	0.00581542756449556	0.9999999993993759
DOID:7147	ankylosing spondylitis	DOID:5559	mediastinal cancer	2	35.86554515639864	0.05576382545639871	0.05545460072552371	0.9999999998874975
DOID:7147	ankylosing spondylitis	DOID:2531	hematologic cancer	1	30.155811146654223	0.033161104343596794	0.032987891842334784	1.0
DOID:7147	ankylosing spondylitis	DOID:1319	brain cancer	2	358.6174645925807	0.005576973230436969	0.005397194982064478	1.0
DOID:7147	ankylosing spondylitis	DOID:1324	lung cancer	18	528.4396812989861	0.03406254419757659	0.032534405771524395	1.0
DOID:7147	ankylosing spondylitis	DOID:184	bone cancer	75	305.4590812224321	0.2455320683210783	0.24030514416925683	1.0
DOID:7147	ankylosing spondylitis	DOID:0060119	pharynx cancer	3	79.77848410135209	0.037604123891207854	0.03726086388070823	1.0
DOID:7147	ankylosing spondylitis	DOID:2394	ovarian cancer	1	192.8306330793468	0.005185898028911805	0.00508901119388105	1.0
DOID:7147	ankylosing spondylitis	DOID:1612	breast cancer	19	662.8288199080728	0.02866501791915912	0.02706356262314307	1.0
DOID:7147	ankylosing spondylitis	DOID:3070	malignant glioma	1	184.64297970406335	0.005415857140102216	0.005318324307080292	1.0
DOID:7147	ankylosing spondylitis	DOID:363	uterine cancer	8	313.96816281730196	0.025480290511669487	0.02476617849963789	1.0
DOID:7147	ankylosing spondylitis	DOID:3953	adrenal gland cancer	2	71.43596076572246	0.02799710367946324	0.027757682850589948	1.0
DOID:7147	ankylosing spondylitis	DOID:5041	esophageal cancer	3	116.91220968775538	0.025660279692020914	0.025346779562795133	1.0
DOID:7147	ankylosing spondylitis	DOID:8850	salivary gland cancer	0	42.522031376561266	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:10283	prostate cancer	5	284.0344293496347	0.017603499728707908	0.01714886425304014	1.0
DOID:7147	ankylosing spondylitis	DOID:10534	stomach cancer	1	225.8354670814262	0.0044280024432098814	0.004333246859709278	1.0
DOID:7147	ankylosing spondylitis	DOID:11054	urinary bladder cancer	6	132.10115410057597	0.045419739447786094	0.044821764565555186	1.0
DOID:7147	ankylosing spondylitis	DOID:1192	peripheral nervous system neoplasm	1	54.04377201137305	0.018503519698616865	0.018369729087100797	1.0
DOID:7147	ankylosing spondylitis	DOID:1781	thyroid cancer	9	118.39954572202349	0.07601380516383105	0.07512405197783559	1.0
DOID:7147	ankylosing spondylitis	DOID:4362	cervical cancer	5	177.7790261785313	0.028124802500486434	0.027645140447409074	1.0
DOID:7147	ankylosing spondylitis	DOID:119	vaginal cancer	0	13.96751717839217	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:11934	head and neck cancer	22	729.4258249316576	0.030160708941256987	0.028317393840730776	1.0
DOID:7147	ankylosing spondylitis	DOID:1993	rectum cancer	1	113.92292724560157	0.008777864334930077	0.0086709221866419	1.0
DOID:7147	ankylosing spondylitis	DOID:2174	ocular cancer	2	99.5726182784292	0.020085843222556573	0.01986713358944659	1.0
DOID:7147	ankylosing spondylitis	DOID:219	colon cancer	7	201.38062372034585	0.034760047271085975	0.03410601771055616	1.0
DOID:7147	ankylosing spondylitis	DOID:2596	larynx cancer	2	71.43888284044597	0.027995958509973735	0.027756540652681835	1.0
DOID:7147	ankylosing spondylitis	DOID:2994	germ cell cancer	16	827.2422763012555	0.019341371274614723	0.017993937335127667	1.0
DOID:7147	ankylosing spondylitis	DOID:3277	thymus cancer	1	28.446397433399113	0.035153836345754384	0.034975361051333906	1.0
DOID:7147	ankylosing spondylitis	DOID:4045	muscle cancer	0	34.296391029872154	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:10021	duodenum cancer	0	16.26134583634988	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1115	sarcoma	18	344.24377902762023	0.052288526609963165	0.05073866167536855	1.0
DOID:7147	ankylosing spondylitis	DOID:11239	appendix cancer	0	6.881485973873129	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:11615	penile cancer	0	13.476608624841985	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:11920	tracheal cancer	0	9.493820776693758	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1245	vulva cancer	0	20.92497709507664	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:13499	jejunal cancer	0	5.668824963615232	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1725	peritoneum cancer	1	36.3067784396491	0.0275430661429311	0.027384815467516182	1.0
DOID:7147	ankylosing spondylitis	DOID:175	vascular cancer	0	8.00064059297861	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1790	malignant mesothelioma	0	34.600286801117505	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1909	melanoma	1	223.21728812915853	0.0044799397411430675	0.0043850379997533405	1.0
DOID:7147	ankylosing spondylitis	DOID:1964	fallopian tube cancer	0	6.9545378419609545	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:2998	testicular cancer	1	66.07687572279961	0.015133887446421036	0.015009336565586973	1.0
DOID:7147	ankylosing spondylitis	DOID:3121	gallbladder cancer	0	21.5006258156087	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:3565	meningioma	1	59.39701290484888	0.016835863473504152	0.016706637402445403	1.0
DOID:7147	ankylosing spondylitis	DOID:4606	bile duct cancer	2	41.06099401480476	0.048708026875308695	0.048416114010125036	1.0
DOID:7147	ankylosing spondylitis	DOID:2377	multiple sclerosis	59	135.25407272724652	0.43621606958172304	0.43274443913304933	1.0
DOID:7147	ankylosing spondylitis	DOID:9352	type 2 diabetes mellitus	7	266.31789030097536	0.026284377636399302	0.025648738872464508	1.0
DOID:7147	ankylosing spondylitis	DOID:9744	type 1 diabetes mellitus	29	183.6874612694746	0.15787686214170163	0.15547427073799724	1.0
DOID:7147	ankylosing spondylitis	DOID:3393	coronary artery disease	2	119.17973967320147	0.0167813758066944	0.016571425086803464	1.0
DOID:7147	ankylosing spondylitis	DOID:9970	obesity	15	435.07939388274553	0.03447646615974306	0.033186669746374076	1.0
DOID:7147	ankylosing spondylitis	DOID:9835	refractive error	3	78.47231669994179	0.038230042467985725	0.037885245822500885	1.0
DOID:7147	ankylosing spondylitis	DOID:10871	age related macular degeneration	1	49.590530132739225	0.020165140346822163	0.020026817836429612	1.0
DOID:7147	ankylosing spondylitis	DOID:14221	metabolic syndrome X	12	61.568114424419036	0.19490608267256893	0.19365162303400268	1.0
DOID:7147	ankylosing spondylitis	DOID:2841	asthma	14	316.2736797741537	0.044265460249481366	0.04304015049198111	1.0
DOID:7147	ankylosing spondylitis	DOID:5419	schizophrenia	5	254.38413713014828	0.01965531363868768	0.019195746938752953	1.0
DOID:7147	ankylosing spondylitis	DOID:6364	migraine	5	64.93434450590603	0.0770008542943747	0.07641339767165126	1.0
DOID:7147	ankylosing spondylitis	DOID:10652	Alzheimer's disease	0	203.82055611447922	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:12361	Graves' disease	7	42.59508324464909	0.1643382162160549	0.16345520747298256	1.0
DOID:7147	ankylosing spondylitis	DOID:14330	Parkinson's disease	5	144.20146553064333	0.03467371140508611	0.034178797658114206	1.0
DOID:7147	ankylosing spondylitis	DOID:3310	atopic dermatitis	2	43.533069230896764	0.0459420857599569	0.04565703851112042	1.0
DOID:7147	ankylosing spondylitis	DOID:3312	bipolar disorder	1	95.06677905477214	0.010518921645844928	0.010407132656395854	1.0
DOID:7147	ankylosing spondylitis	DOID:11612	polycystic ovary syndrome	0	31.432757800829407	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:10763	hypertension	26	627.4600274546713	0.04143690253141788	0.03926679362961456	1.0
DOID:7147	ankylosing spondylitis	DOID:1024	leprosy	4	59.59571398604776	0.06711892068171982	0.06662891737406453	1.0
DOID:7147	ankylosing spondylitis	DOID:10941	intracranial aneurysm	0	65.39018816277405	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1686	glaucoma	9	126.68654963790638	0.07104148013915973	0.07016045195924449	1.0
DOID:7147	ankylosing spondylitis	DOID:332	amyotrophic lateral sclerosis	3	39.70807341781824	0.07555138645064072	0.07511909473399785	1.0
DOID:7147	ankylosing spondylitis	DOID:0050425	restless legs syndrome	0	8.018173041319688	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1936	atherosclerosis	28	71.83628500284374	0.3897751672276981	0.3876695022414533	1.0
DOID:7147	ankylosing spondylitis	DOID:1459	hypothyroidism	5	84.47425818203749	0.05918962897815887	0.05863984093854347	1.0
DOID:7147	ankylosing spondylitis	DOID:0050741	alcohol dependence	5	197.09686217567577	0.025368237448363917	0.024895069919901893	1.0
DOID:7147	ankylosing spondylitis	DOID:11949	Creutzfeldt-Jakob disease	0	16.86329322939356	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:14227	azoospermia	0	3.524022116556685	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1826	epilepsy syndrome	8	387.4174330675249	0.020649561215294203	0.01994574455719745	1.0
DOID:7147	ankylosing spondylitis	DOID:2043	hepatitis B	9	139.00601667223722	0.06474539890759644	0.06387562553395189	1.0
DOID:7147	ankylosing spondylitis	DOID:3083	chronic obstructive pulmonary disease	13	112.8066947012196	0.11524138735233638	0.11399621978462424	1.0
DOID:7147	ankylosing spondylitis	DOID:11714	gestational diabetes	0	22.409391054621246	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:12365	malaria	4	154.00502622802946	0.025973178265476543	0.025578741384657624	1.0
DOID:7147	ankylosing spondylitis	DOID:12849	autistic disorder	0	48.2142329379646	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:12930	dilated cardiomyopathy	4	39.024307932516194	0.10250021619645644	0.10193593102530608	1.0
DOID:7147	ankylosing spondylitis	DOID:13223	uterine fibroid	0	51.48987870302268	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:9296	cleft lip	0	35.42431187314817	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:1094	attention deficit hyperactivity disorder	0	61.787270028682514	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:14004	thoracic aortic aneurysm	2	25.97432221730711	0.0769991217968093	0.07663954645136332	1.0
DOID:7147	ankylosing spondylitis	DOID:1595	endogenous depression	6	244.0546029825298	0.024584662311939676	0.02403306214090469	1.0
DOID:7147	ankylosing spondylitis	DOID:4481	allergic rhinitis	3	52.23208568279498	0.05743596030644794	0.05704512342194528	1.0
DOID:7147	ankylosing spondylitis	DOID:4989	pancreatitis	3	129.48297514830833	0.0231690691117024	0.022861881033015643	1.0
DOID:7147	ankylosing spondylitis	DOID:585	nephrolithiasis	9	47.179818485841	0.1907595300032993	0.1897085237851685	1.0
DOID:7147	ankylosing spondylitis	DOID:824	periodontitis	7	70.78141602765555	0.09889601526571573	0.09811640384909465	1.0
DOID:7147	ankylosing spondylitis	DOID:9206	Barrett's esophagus	0	18.753875575506473	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:11555	Fuchs' endothelial dystrophy	0	2.285062433787171	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:12995	conduct disorder	0	6.653564145439115	0.0	0.0	1.0
DOID:7147	ankylosing spondylitis	DOID:216	dental caries	1	109.4346204702856	0.009137876073427116	0.00902993025788771	1.0
DOID:7147	ankylosing spondylitis	DOID:635	acquired immunodeficiency syndrome	6	213.06600053967435	0.028160288290025697	0.027600549546865312	1.0
DOID:11239	appendix cancer	DOID:1725	peritoneum cancer	350	7.030874370970614	49.78043718788314	59.95647114098811	0.0
DOID:11239	appendix cancer	DOID:2994	germ cell cancer	698	160.19698714657156	4.35713562678534	5.7830991924847845	1.6308079559679478e-246
DOID:11239	appendix cancer	DOID:2394	ovarian cancer	222	37.34200648810638	5.945047437949221	6.478150875376609	2.8726792279255055e-97
DOID:11239	appendix cancer	DOID:219	colon cancer	164	38.997727889270166	4.205373207015041	4.4535189810861775	1.1494569405220663e-51
DOID:11239	appendix cancer	DOID:10153	ileum cancer	45	1.4808690727428648	30.38756148553432	31.484230776999052	4.364264334110654e-50
DOID:11239	appendix cancer	DOID:1993	rectum cancer	97	22.061384233483405	4.396822927039156	4.5515812695114946	2.108141853306186e-32
DOID:11239	appendix cancer	DOID:10021	duodenum cancer	24	3.149039506998106	7.6213715155573105	7.718519974069514	6.297800077147346e-14
DOID:11239	appendix cancer	DOID:10534	stomach cancer	97	43.73345325028852	2.2179817231642933	2.271900568079815	1.449038645119745e-12
DOID:11239	appendix cancer	DOID:13499	jejunal cancer	12	1.097778372610301	10.93116816599908	11.04416085346481	2.2123938728951864e-09
DOID:11239	appendix cancer	DOID:1790	malignant mesothelioma	20	6.7004091289064815	2.984892357351324	3.0052805889131	2.344954471142935e-05
DOID:11239	appendix cancer	DOID:3121	gallbladder cancer	15	4.1636357039518535	3.602620658133701	3.624654738334433	3.0334282108271908e-05
DOID:11239	appendix cancer	DOID:5875	retroperitoneal cancer	14	4.495232676297027	3.114410534035488	3.1308106547411594	0.00024323668108508533
DOID:11239	appendix cancer	DOID:1964	fallopian tube cancer	7	1.3467590344394416	5.19766329461721	5.222597026026041	0.000490849604568024
DOID:11239	appendix cancer	DOID:13223	uterine fibroid	20	9.971109641116554	2.0057948131999903	2.0155624309354625	0.0032696306545592214
DOID:11239	appendix cancer	DOID:8577	ulcerative colitis	23	16.007758960192167	1.4368032438017104	1.4414702691497667	0.05779524203313692
DOID:11239	appendix cancer	DOID:119	vaginal cancer	5	2.7048353716892986	1.8485413390898027	1.8512371616352903	0.13764677600835726
DOID:11239	appendix cancer	DOID:1793	pancreatic cancer	38	32.742654625953534	1.1605656424045476	1.163306249173154	0.19863010206962406
DOID:11239	appendix cancer	DOID:11819	ureter cancer	4	2.3421158166154825	1.7078574729836689	1.7097477365622284	0.2091633085643022
DOID:11239	appendix cancer	DOID:8778	Crohn's disease	21	17.84342547604156	1.1769040663294605	1.1786147000106377	0.25620355552219665
DOID:11239	appendix cancer	DOID:11054	urinary bladder cancer	26	25.581631272663138	1.0163542630599924	1.0165463514682729	0.493492356156629
DOID:11239	appendix cancer	DOID:3571	liver cancer	73	74.10739639802209	0.9850568708138875	0.9845702471497465	0.5682541859327687
DOID:11239	appendix cancer	DOID:3277	thymus cancer	3	5.508697142969733	0.5445933806378587	0.5438719415016314	0.9124729545622315
DOID:11239	appendix cancer	DOID:363	uterine cancer	51	60.800511753535574	0.8388087292214992	0.8351624527061839	0.9126425939179525
DOID:11239	appendix cancer	DOID:4606	bile duct cancer	4	7.951536954597913	0.503047401130046	0.5020601421001484	0.9564991636614885
DOID:11239	appendix cancer	DOID:1192	peripheral nervous system neoplasm	5	10.46567577393171	0.4777522357853072	0.47649954547023693	0.9786529167135981
DOID:11239	appendix cancer	DOID:1245	vulva cancer	1	4.052160271269261	0.24678194667921396	0.24635673025350882	0.9826956855701601
DOID:11239	appendix cancer	DOID:2998	testicular cancer	6	12.795908422596257	0.4688998859514044	0.46740199198012844	0.987930277106045
DOID:11239	appendix cancer	DOID:4045	muscle cancer	2	6.641559154292321	0.301134109256173	0.30042087891134633	0.9901104563446367
DOID:11239	appendix cancer	DOID:5559	mediastinal cancer	1	6.945428734751977	0.14397959264867616	0.14354616972513107	0.9990486862058024
DOID:11239	appendix cancer	DOID:10608	celiac disease	2	9.46409447520994	0.21132502483346505	0.21056026550361776	0.9992022804489672
DOID:11239	appendix cancer	DOID:3953	adrenal gland cancer	4	13.833705090311355	0.2891488559201295	0.2878228852922222	0.9994731763437348
DOID:11239	appendix cancer	DOID:5041	esophageal cancer	9	22.640264272236156	0.3975218615728234	0.395074490145419	0.9996409906837513
DOID:11239	appendix cancer	DOID:7693	abdominal aortic aneurysm	1	8.15468254004487	0.12262893068974057	0.12219530357765099	0.9997173104628726
DOID:11239	appendix cancer	DOID:3565	meningioma	2	11.502340711365768	0.1738776524002412	0.17309410561168936	0.9998769512228917
DOID:11239	appendix cancer	DOID:0060119	pharynx cancer	3	15.449250066498164	0.19418418286241132	0.1930676891805112	0.9999746044919411
DOID:11239	appendix cancer	DOID:1324	lung cancer	65	102.33331547233881	0.6351792639570034	0.6246891938384755	0.999977276821979
DOID:11239	appendix cancer	DOID:263	kidney cancer	12	34.231445810663686	0.3505548689463123	0.34709913164077855	0.9999967036288245
DOID:11239	appendix cancer	DOID:1781	thyroid cancer	5	22.92828962876123	0.21807121599371299	0.21631083134907922	0.9999986041554867
DOID:11239	appendix cancer	DOID:4362	cervical cancer	10	34.427235149283874	0.29046770548485396	0.28732484217086524	0.9999997613128049
